,job_id,skill_abr
11665,3697353752,RSCH
11666,3697353759,BD
11667,3697353759,ENG
11668,3697353759,MRKT
11669,3697353765,PRCH
11670,3697353765,SUPL
11671,3697353770,BD
11672,3697353770,EDU
11673,3697353770,HR
11674,3697353786,BD
11675,3697353786,ENG
11676,3697353786,MRKT
11677,3697353790,SALE
11678,3697353793,MGMT
11679,3697353793,MNFC
11680,3697353795,BD
11681,3697353795,ENG
11682,3697353795,MRKT
11683,3697353796,ENG
11684,3697353796,IT
11685,3697353804,BD
11686,3697353804,EDU
11687,3697353804,MRKT
11688,3697353807,EDU
11689,3697353807,ENG
11690,3697353807,RSCH
11691,3697353813,SALE
11692,3697353813,BD
11693,3697353816,ENG
11694,3697353816,IT
11695,3697353817,SALE
11696,3697353819,MGMT
11697,3697353819,MNFC
11698,3697353820,BD
11699,3697353820,MRKT
11700,3697353820,SALE
11701,3697353823,ENG
11702,3697353823,IT
11703,3697353826,SALE
11704,3697353826,BD
11705,3697353836,SALE
11706,3697353853,SALE
11707,3697353855,LGL
11708,3697353855,STRA
11709,3697353855,CNSL
11710,3697353858,BD
11711,3697353858,IT
11712,3697353858,SALE
11713,3697353864,ENG
11714,3697353866,BD
11715,3697353866,EDU
11716,3697353866,HR
11717,3697353876,SALE
11718,3697353876,ART
11719,3697353876,MRKT
11720,3693596912,MRKT
11721,3693596912,PR
11722,3693596912,WRT
11723,3694109561,HCPR
11724,3694113188,ADM
11725,3697353887,MGMT
11726,3697353887,MNFC
11727,3697353896,MGMT
11728,3697353896,MNFC
11729,3697353898,ENG
11730,3697353905,ENG
11731,3697353907,SALE
11732,3697353913,SALE
11733,3697353921,BD
11734,3697353921,ENG
11735,3697353921,MRKT
11736,3697353929,ART
11737,3697353929,ENG
11738,3697353929,IT
11739,3697353938,BD
11740,3697353938,ENG
11741,3697353938,IT
11742,3697353948,MRKT
11743,3697353948,PR
11744,3697353948,WRT
11745,3697353950,BD
11746,3697353950,IT
11747,3697353950,SALE
11748,3697353956,BD
11749,3697353956,ENG
11750,3697353956,SALE
11751,3697353962,MGMT
11752,3697353962,MNFC
11753,3697353964,MGMT
11754,3697353964,MNFC
11755,3694106968,SALE
11756,3694106968,BD
11757,3694106969,OTHR
11758,3694107785,MGMT
11759,3694107785,MNFC
11760,3694107787,MGMT
11761,3694107787,MNFC
11762,3694107884,SALE
11763,3694107884,BD
11764,3694108767,PRJM
11765,3694108767,IT
11766,3694110868,ENG
11767,3694111266,IT
11768,3694112084,IT
11769,3694112085,MGMT
11770,3694112085,MNFC
11771,3694113183,ADM
11772,3697353967,PRJM
11773,3697353967,IT
11774,3697353971,ENG
11775,3697353971,IT
11776,3697353972,MGMT
11777,3697353972,MNFC
11778,3697353973,MGMT
11779,3697353973,MNFC
11780,3697353974,PRJM
11781,3697353974,IT
11782,3697353978,ART
11783,3697353978,ENG
11784,3697353978,IT
11785,3697353979,ENG
11786,3697353980,ENG
11787,3697353985,ART
11788,3697353985,BD
11789,3697353985,ENG
11790,3697353990,PRJM
11791,3697353990,IT
11792,3697353991,PRJM
11793,3697353991,IT
11794,3697353993,BD
11795,3697353993,ENG
11796,3697353993,IT
11797,3697353999,ENG
11798,3697354134,OTHR
11799,3697354193,MGMT
11800,3697354193,MNFC
11801,3697354194,MGMT
11802,3697354194,MNFC
11803,3697354195,PRJM
11804,3697354195,IT
11805,3697354197,MRKT
11806,3697354197,SALE
11807,3697354229,ENG
11808,3697354229,IT
11809,3697354230,ENG
11810,3697354230,IT
11811,3697354260,SALE
11812,3697354260,BD
11813,3697354300,HCPR
11814,3697354334,IT
11815,3694105229,ADM
11816,3694111423,CNSL
11817,3697354360,MGMT
11818,3697354360,MNFC
11819,3697354383,LGL
11820,3697354392,IT
11821,3697354397,BD
11822,3697354397,ENG
11823,3697354397,SALE
11824,3697354405,PRJM
11825,3697354405,IT
11826,3697354414,BD
11827,3697354414,EDU
11828,3697354414,HR
11829,3697354437,SALE
11830,3697354443,BD
11831,3697354443,EDU
11832,3697354443,HR
11833,3697354456,ENG
11834,3697354458,BD
11835,3697354458,EDU
11836,3697354458,HR
11837,3697354552,DSGN
11838,3697354552,ART
11839,3697354552,IT
11840,3697354560,RSCH
11841,3697354560,ANLS
11842,3697354560,IT
11843,3697354570,MGMT
11844,3697354570,MNFC
11845,3697354571,DSGN
11846,3697354571,ART
11847,3697354571,IT
11848,3697354648,BD
11849,3697354648,ENG
11850,3697354648,MRKT
11851,3697354663,BD
11852,3697354663,ENG
11853,3697354663,MRKT
11854,3697354673,RSCH
11855,3697354673,EDU
11856,3697354675,EDU
11857,3697354675,ENG
11858,3697354675,RSCH
11859,3697354685,ENG
11860,3697354685,IT
11861,3697354688,BD
11862,3697354688,ENG
11863,3697354688,MRKT
11864,3697354699,EDU
11865,3697354699,ENG
11866,3697354699,RSCH
11867,3697354701,BD
11868,3697354701,EDU
11869,3697354701,MRKT
11870,3697354703,SALE
11871,3697354705,ENG
11872,3697354714,MGMT
11873,3697354714,MNFC
11874,3697354716,SALE
11875,3697354716,BD
11876,3697354718,SALE
11877,3697354718,BD
11878,3697354719,ENG
11879,3697354719,IT
11880,3697354721,SALE
11881,3697354730,OTHR
11882,3697354731,MGMT
11883,3697354731,MNFC
11884,3697354732,ENG
11885,3697354732,IT
11886,3694101884,SALE
11887,3694101884,BD
11888,3697354733,SALE
11889,3697354747,BD
11890,3697354747,EDU
11891,3697354747,HR
11892,3697354748,SALE
11893,3697354758,SALE
11894,3697354763,EDU
11895,3697354773,ENG
11896,3697354773,IT
11897,3697354773,SALE
11898,3697354780,BD
11899,3697354780,EDU
11900,3697354780,HR
11901,3697354786,BD
11902,3697354786,CUST
11903,3697354786,SALE
11904,3697354788,BD
11905,3697354788,EDU
11906,3697354788,HR
11907,3697354790,BD
11908,3697354790,EDU
11909,3697354790,HR
11910,3697354792,ENG
11911,3697354792,IT
11912,3697354794,BD
11913,3697354794,EDU
11914,3697354794,HR
11915,3697354803,MGMT
11916,3697354803,MNFC
11917,3697354805,MGMT
11918,3697354805,MNFC
11919,3697354809,RSCH
11920,3697354809,ANLS
11921,3697354809,IT
11922,3697354813,MGMT
11923,3697354813,MNFC
11924,3697354815,SALE
11925,3697354817,ACCT
11926,3697354817,FIN
11927,3697354826,HR
11928,3697354830,MGMT
11929,3697354830,MNFC
11930,3697354837,BD
11931,3697354837,CNSL
11932,3697354837,EDU
11933,3697354842,ENG
11934,3697354843,BD
11935,3697354843,CNSL
11936,3697354843,EDU
11937,3697354854,SALE
11938,3697354856,ART
11939,3697354856,ENG
11940,3697354856,IT
11941,3697354861,SALE
11942,3697354863,HCPR
11943,3697354867,ART
11944,3697354867,BD
11945,3697354867,ENG
11946,3697354868,HCPR
11947,3697354870,BD
11948,3697354870,ENG
11949,3697354870,IT
11950,3697354872,BD
11951,3697354872,IT
11952,3697354872,SALE
11953,3697354879,ART
11954,3697354879,ENG
11955,3697354879,IT
11956,3697354884,MGMT
11957,3697354884,MNFC
11958,3694114103,ACCT
11959,3694114103,FIN
11960,3694114170,ENG
11961,3697354886,BD
11962,3697354886,IT
11963,3697354886,SALE
11964,3697354888,ACCT
11965,3697354888,FIN
11966,3697354897,ART
11967,3697354897,ENG
11968,3697354897,IT
11969,3697354902,MRKT
11970,3697354902,PR
11971,3697354902,WRT
11972,3697354908,IT
11973,3697354911,BD
11974,3697354911,IT
11975,3697354911,SALE
11976,3697354921,ART
11977,3697354921,ENG
11978,3697354921,IT
11979,3697354923,BD
11980,3697354923,CUST
11981,3697354923,SALE
11982,3697354924,SALE
11983,3697354934,ENG
11984,3697354938,ART
11985,3697354938,BD
11986,3697354938,ENG
11987,3697354941,ENG
11988,3697354944,ART
11989,3697354944,ENG
11990,3697354944,IT
11991,3697354950,ENG
11992,3697354955,OTHR
11993,3694108756,PRJM
11994,3694108756,IT
11995,3694111356,IT
11996,3694112183,MGMT
11997,3694112183,MNFC
11998,3694112214,IT
11999,3694112300,HCPR
12000,3694112300,OTHR
12001,3694113151,OTHR
12002,3694114193,ENG
12003,3697354966,BD
12004,3697354966,ENG
12005,3697354966,IT
12006,3697354986,MRKT
12007,3697354986,SALE
12008,3697354991,BD
12009,3697354991,ENG
12010,3697354991,SALE
12011,3697354994,BD
12012,3697354994,IT
12013,3697354994,SALE
12014,3697355087,OTHR
12015,3697355154,FIN
12016,3697355154,SALE
12017,3697355188,HCPR
12018,3697355192,ENG
12019,3697355192,IT
12020,3697355210,PRJM
12021,3697355210,IT
12022,3697355226,RSCH
12023,3697355226,SCI
12024,3694111382,MGMT
12025,3694111382,MNFC
12026,3694113293,LGL
12027,3694113305,HCPR
12028,3694114203,OTHR
12029,3697355247,HCPR
12030,3697355316,OTHR
12031,3697355331,OTHR
12032,3697355348,BD
12033,3697355348,EDU
12034,3697355348,HR
12035,3697355359,BD
12036,3697355359,CUST
12037,3697355359,SALE
12038,3697355362,BD
12039,3697355362,EDU
12040,3697355362,HR
12041,3697355384,BD
12042,3697355384,CUST
12043,3697355384,SALE
12044,3697355388,SALE
12045,3697355389,BD
12046,3697355389,EDU
12047,3697355389,HR
12048,3697355394,BD
12049,3697355394,EDU
12050,3697355394,HR
12051,3697355410,BD
12052,3697355410,IT
12053,3697355410,SALE
12054,3697355411,BD
12055,3697355411,EDU
12056,3697355411,MRKT
12057,3697355416,SALE
12058,3697355427,BD
12059,3697355427,ENG
12060,3697355427,SALE
12061,3697355447,FIN
12062,3697355447,SALE
12063,3697355485,DSGN
12064,3697355485,ART
12065,3697355485,IT
12066,3697355565,SALE
12067,3697355565,MGMT
12068,3697355569,IT
12069,3697355571,SALE
12070,3697355571,MGMT
12071,3697355572,PRJM
12072,3697355572,IT
12073,3697355594,ENG
12074,3697355594,IT
12075,3697355596,OTHR
12076,3697355598,IT
12077,3697355603,OTHR
12078,3697355639,BD
12079,3697355639,EDU
12080,3697355639,HR
12081,3697355640,BD
12082,3697355640,EDU
12083,3697355640,MRKT
12084,3697355644,EDU
12085,3697355644,ENG
12086,3697355644,RSCH
12087,3697355653,BD
12088,3697355653,ENG
12089,3697355653,MRKT
12090,3697355657,PRJM
12091,3697355657,IT
12092,3697355665,BD
12093,3697355665,EDU
12094,3697355665,HR
12095,3694109856,ADM
12096,3697355678,ENG
12097,3697355678,IT
12098,3697355682,BD
12099,3697355682,EDU
12100,3697355682,HR
12101,3697355684,ENG
12102,3697355684,IT
12103,3697355684,SALE
12104,3697355691,ENG
12105,3697355691,IT
12106,3697355695,IT
12107,3697355696,SALE
12108,3697355696,BD
12109,3697355706,MGMT
12110,3697355706,MNFC
12111,3697355707,SALE
12112,3697355707,BD
12113,3697355711,BD
12114,3697355711,ENG
12115,3697355711,SALE
12116,3697355724,BD
12117,3697355724,IT
12118,3697355724,SALE
12119,3697355746,PRJM
12120,3697355746,STRA
12121,3697355746,CNSL
12122,3697355750,BD
12123,3697355750,EDU
12124,3697355750,HR
12125,3697355759,DSGN
12126,3697355759,ART
12127,3697355759,IT
12128,3697355760,ADM
12129,3697355761,STRA
12130,3697355761,ANLS
12131,3697355761,IT
12132,3697355763,LGL
12133,3697355763,STRA
12134,3697355763,CNSL
12135,3697355772,SALE
12136,3697355781,SALE
12137,3697355787,BD
12138,3697355787,ENG
12139,3697355787,SALE
12140,3697355791,BD
12141,3697355791,EDU
12142,3697355791,HR
12143,3697355793,BD
12144,3697355793,EDU
12145,3697355793,HR
12146,3697355794,BD
12147,3697355794,ENG
12148,3697355794,SALE
12149,3697355801,PRJM
12150,3697355801,IT
12151,3697355802,SALE
12152,3697355810,BD
12153,3697355810,ENG
12154,3697355810,SALE
12155,3697355811,BD
12156,3697355811,CUST
12157,3697355811,SALE
12158,3697355822,ART
12159,3697355822,BD
12160,3697355822,ENG
12161,3697355824,ENG
12162,3697355824,IT
12163,3697355832,ART
12164,3697355832,BD
12165,3697355832,ENG
12166,3697355836,ART
12167,3697355836,ENG
12168,3697355836,IT
12169,3697355841,ENG
12170,3697355843,HCPR
12171,3697355846,ART
12172,3697355846,BD
12173,3697355846,ENG
12174,3697355852,ART
12175,3697355852,ENG
12176,3697355852,IT
12177,3697355853,BD
12178,3697355853,IT
12179,3697355853,SALE
12180,3697355854,BD
12181,3697355854,SALE
12182,3697355857,BD
12183,3697355857,EDU
12184,3697355857,ENG
12185,3697355879,SALE
12186,3697355882,PRJM
12187,3697355882,IT
12188,3697355887,BD
12189,3697355887,ENG
12190,3697355887,IT
12191,3697355898,SALE
12192,3697355901,MGMT
12193,3697355901,MNFC
12194,3697355906,BD
12195,3697355906,IT
12196,3697355906,SALE
12197,3697355908,ART
12198,3697355908,ENG
12199,3697355908,IT
12200,3697355912,ART
12201,3697355912,ENG
12202,3697355912,IT
12203,3697355913,EDU
12204,3697355913,TRNG
12205,3697355917,ART
12206,3697355917,ENG
12207,3697355917,IT
12208,3697355919,BD
12209,3697355919,ENG
12210,3697355919,IT
12211,3697355926,BD
12212,3697355926,ENG
12213,3697355926,IT
12214,3697355928,SALE
12215,3688319458,IT
12216,3694105845,ACCT
12217,3694105845,FIN
12218,3694105845,CUST
12219,3697355931,MGMT
12220,3697355931,MNFC
12221,3697355939,SALE
12222,3697355940,BD
12223,3697355940,IT
12224,3697355940,SALE
12225,3697355941,MGMT
12226,3697355941,MNFC
12227,3697355944,EDU
12228,3697355944,ENG
12229,3697355944,RSCH
12230,3697355959,MGMT
12231,3697355959,MNFC
12232,3697355964,BD
12233,3697355964,EDU
12234,3697355964,ENG
12235,3697355972,BD
12236,3697355972,ENG
12237,3697355972,IT
12238,3697355979,BD
12239,3697355979,IT
12240,3697355979,SALE
12241,3697355996,SALE
12242,3697356017,IT
12243,3697356082,ADM
12244,3697356109,IT
12245,3697356132,ENG
12246,3697356150,SALE
12247,3697356157,BD
12248,3697356157,ENG
12249,3697356157,SALE
12250,3697356160,SALE
12251,3697356168,SALE
12252,3697356173,SALE
12253,3697356178,SALE
12254,3697356178,BD
12255,3697356196,IT
12256,3697356230,SALE
12257,3697356230,BD
12258,3697356241,IT
12259,3697356261,DSGN
12260,3697356261,ART
12261,3697356261,IT
12262,3697356284,DSGN
12263,3697356284,ART
12264,3697356284,IT
12265,3697356312,OTHR
12266,3697356313,MGMT
12267,3697356313,MNFC
12268,3697356381,MRKT
12269,3697356381,PR
12270,3697356381,WRT
12271,3697356382,IT
12272,3697356392,SALE
12273,3697356392,MGMT
12274,3697356405,BD
12275,3697356405,CNSL
12276,3697356405,EDU
12277,3697356418,BD
12278,3697356418,EDU
12279,3697356418,HR
12280,3694107931,QA
12281,3694107931,PROD
12282,3694107931,ENG
12283,3694111279,MGMT
12284,3694111279,MNFC
12285,3694111424,MGMT
12286,3694111424,MNFC
12287,3694111437,MGMT
12288,3694111437,MNFC
12289,3694113254,MGMT
12290,3694113254,MNFC
12291,3694114000,OTHR
12292,3697356431,BD
12293,3697356431,ENG
12294,3697356431,MRKT
12295,3697356433,BD
12296,3697356433,EDU
12297,3697356433,HR
12298,3697356440,BD
12299,3697356440,EDU
12300,3697356440,HR
12301,3697356446,EDU
12302,3697356446,ENG
12303,3697356446,RSCH
12304,3697356460,BD
12305,3697356460,EDU
12306,3697356460,HR
12307,3697356472,EDU
12308,3697356472,ENG
12309,3697356472,RSCH
12310,3697356484,BD
12311,3697356484,ENG
12312,3697356484,MRKT
12313,3697356485,BD
12314,3697356485,MRKT
12315,3697356485,SALE
12316,3697356486,ENG
12317,3697356486,IT
12318,3697356496,MGMT
12319,3697356496,MNFC
12320,3694107952,ENG
12321,3694109850,SALE
12322,3694109850,BD
12323,3694110901,MGMT
12324,3694110901,MNFC
12325,3694110914,MGMT
12326,3694110914,MNFC
12327,3694111444,SALE
12328,3694111444,BD
12329,3694112260,MGMT
12330,3694112260,MNFC
12331,3694112261,OTHR
12332,3694112262,BD
12333,3694112262,SALE
12334,3694112265,EDU
12335,3694112271,SALE
12336,3694112271,BD
12337,3694113221,ENG
12338,3694113221,IT
12339,3694114318,LGL
12340,3694116108,ENG
12341,3694116108,IT
12342,3694117047,MRKT
12343,3694117047,PR
12344,3694117047,WRT
12345,3697356499,BD
12346,3697356499,ENG
12347,3697356499,IT
12348,3697356504,BD
12349,3697356504,CUST
12350,3697356504,SALE
12351,3697356517,BD
12352,3697356517,EDU
12353,3697356517,ENG
12354,3697356521,SALE
12355,3697356523,ENG
12356,3697356525,BD
12357,3697356525,CUST
12358,3697356525,SALE
12359,3697356527,LGL
12360,3697356527,STRA
12361,3697356527,CNSL
12362,3697356531,STRA
12363,3697356531,ANLS
12364,3697356531,IT
12365,3697356538,BD
12366,3697356538,CUST
12367,3697356538,SALE
12368,3697356561,PRJM
12369,3697356561,IT
12370,3697356563,SALE
12371,3697356565,SALE
12372,3697356572,BD
12373,3697356572,ENG
12374,3697356572,SALE
12375,3697356577,IT
12376,3697356579,BD
12377,3697356579,EDU
12378,3697356579,HR
12379,3697356589,BD
12380,3697356589,ENG
12381,3697356589,IT
12382,3697356595,BD
12383,3697356595,ENG
12384,3697356595,IT
12385,3697356608,HCPR
12386,3697356611,EDU
12387,3697356611,ENG
12388,3697356611,RSCH
12389,3697356613,ENG
12390,3697356613,IT
12391,3694107920,MGMT
12392,3694107920,MNFC
12393,3694107921,MGMT
12394,3694107921,MNFC
12395,3694107928,ENG
12396,3694107928,IT
12397,3694107939,FIN
12398,3694107939,SALE
12399,3694107961,RSCH
12400,3694107961,ANLS
12401,3694107961,IT
12402,3694108903,ENG
12403,3694108903,IT
12404,3694109872,SALE
12405,3694109872,BD
12406,3694110888,MGMT
12407,3694110888,MNFC
12408,3694111457,RSCH
12409,3694111457,ANLS
12410,3694111457,IT
12411,3694111466,SALE
12412,3694111466,BD
12413,3694111467,MGMT
12414,3694111467,MNFC
12415,3694111625,IT
12416,3694111625,PRDM
12417,3694111625,FIN
12418,3694112267,FIN
12419,3694112267,SALE
12420,3694112268,FIN
12421,3694112268,SALE
12422,3694112276,MRKT
12423,3694112276,SALE
12424,3694113198,HCPR
12425,3694113203,MGMT
12426,3694113203,MNFC
12427,3694113219,ENG
12428,3694113219,IT
12429,3694113227,FIN
12430,3694113227,CNSL
12431,3694113227,ACCT
12432,3694113233,HCPR
12433,3694113243,ACCT
12434,3694113243,FIN
12435,3694114155,OTHR
12436,3694114156,EDU
12437,3694114156,TRNG
12438,3697356614,MGMT
12439,3697356614,MNFC
12440,3697356622,ART
12441,3697356622,ENG
12442,3697356622,IT
12443,3697356623,IT
12444,3697356624,MGMT
12445,3697356624,MNFC
12446,3697356625,MGMT
12447,3697356625,MNFC
12448,3697356630,SALE
12449,3697356632,BD
12450,3697356632,IT
12451,3697356632,SALE
12452,3697356634,BD
12453,3697356634,ENG
12454,3697356634,IT
12455,3697356637,MGMT
12456,3697356637,MNFC
12457,3697356638,MGMT
12458,3697356638,MNFC
12459,3697356639,MGMT
12460,3697356639,MNFC
12461,3697356641,MGMT
12462,3697356641,MNFC
12463,3697356642,MGMT
12464,3697356642,MNFC
12465,3697356644,ENG
12466,3697356646,BD
12467,3697356646,IT
12468,3697356646,SALE
12469,3697356655,ENG
12470,3697356656,BD
12471,3697356656,IT
12472,3697356656,SALE
12473,3697356657,BD
12474,3697356657,ENG
12475,3697356657,SALE
12476,3697356662,MGMT
12477,3697356662,MNFC
12478,3697356663,BD
12479,3697356663,IT
12480,3697356663,SALE
12481,3697356665,BD
12482,3697356665,IT
12483,3697356665,SALE
12484,3697356666,SALE
12485,3697356666,BD
12486,3697356667,BD
12487,3697356667,IT
12488,3697356667,SALE
12489,3697356670,EDU
12490,3697356670,TRNG
12491,3697356674,SALE
12492,3697356674,BD
12493,3697356681,BD
12494,3697356681,IT
12495,3697356681,SALE
12496,3697356683,ART
12497,3697356683,ENG
12498,3697356683,IT
12499,3697356694,BD
12500,3697356694,IT
12501,3697356694,SALE
12502,3694107983,SALE
12503,3694107983,BD
12504,3694108932,MGMT
12505,3694108932,MNFC
12506,3694109904,HCPR
12507,3694109913,ENG
12508,3694109913,IT
12509,3694111495,SALE
12510,3694111495,BD
12511,3697356695,SALE
12512,3697356696,ART
12513,3697356696,BD
12514,3697356696,ENG
12515,3697356708,BD
12516,3697356708,ENG
12517,3697356708,IT
12518,3697356713,EDU
12519,3697356713,ENG
12520,3697356713,RSCH
12521,3697356722,MRKT
12522,3697356722,PR
12523,3697356722,WRT
12524,3697356730,ART
12525,3697356730,ENG
12526,3697356730,IT
12527,3697356731,ENG
12528,3697356733,MRKT
12529,3697356733,PR
12530,3697356733,WRT
12531,3697356742,BD
12532,3697356742,IT
12533,3697356742,SALE
12534,3697356751,SALE
12535,3697356796,IT
12536,3694108957,FIN
12537,3694108957,SALE
12538,3694111622,ENG
12539,3694111622,IT
12540,3694112449,MGMT
12541,3694112449,MNFC
12542,3694112472,SALE
12543,3694113404,ACCT
12544,3694113404,FIN
12545,3694113406,ACCT
12546,3694113406,FIN
12547,3694114319,OTHR
12548,3694115010,MGMT
12549,3694115010,MNFC
12550,3694115113,PRJM
12551,3694115113,IT
12552,3694115115,ENG
12553,3694116086,ENG
12554,3694116086,IT
12555,3694116094,DSGN
12556,3694116105,SALE
12557,3694118030,SALE
12558,3694118030,BD
12559,3694118033,DSGN
12560,3694118033,ART
12561,3694118033,IT
12562,3697356797,IT
12563,3697356861,ENG
12564,3697356861,IT
12565,3694116061,ENG
12566,3694116061,IT
12567,3697356932,HCPR
12568,3697356934,ENG
12569,3697356934,IT
12570,3697356939,IT
12571,3697356954,PRJM
12572,3697356954,IT
12573,3697357032,BD
12574,3697357032,EDU
12575,3697357032,HR
12576,3697357034,BD
12577,3697357034,ENG
12578,3697357034,SALE
12579,3697357037,BD
12580,3697357037,ENG
12581,3697357037,SALE
12582,3697357051,BD
12583,3697357051,ENG
12584,3697357051,SALE
12585,3697357058,BD
12586,3697357058,EDU
12587,3697357058,HR
12588,3697357061,SALE
12589,3697357062,BD
12590,3697357062,EDU
12591,3697357062,ENG
12592,3697357066,SALE
12593,3697357068,BD
12594,3697357068,ENG
12595,3697357068,MRKT
12596,3697357074,MGMT
12597,3697357074,MNFC
12598,3697357082,BD
12599,3697357082,IT
12600,3697357082,SALE
12601,3697357084,ENG
12602,3694111476,RSCH
12603,3694111476,ANLS
12604,3694111476,IT
12605,3694113370,MGMT
12606,3694113370,MNFC
12607,3694115078,HCPR
12608,3694117154,ENG
12609,3694117154,MNFC
12610,3694117154,SUPL
12611,3694118004,PRJM
12612,3694118004,ENG
12613,3694118021,FIN
12614,3694118021,SALE
12615,3697357122,SALE
12616,3697357122,BD
12617,3697357128,MGMT
12618,3697357128,MNFC
12619,3697357155,MGMT
12620,3697357155,MNFC
12621,3697357205,MGMT
12622,3697357205,MNFC
12623,3697357258,SALE
12624,3697357258,MGMT
12625,3697357292,MRKT
12626,3697357292,SALE
12627,3697357295,BD
12628,3697357295,ENG
12629,3697357295,MRKT
12630,3697357311,BD
12631,3697357311,EDU
12632,3697357311,MRKT
12633,3697357330,ENG
12634,3697357336,MGMT
12635,3697357336,MNFC
12636,3697357346,BD
12637,3697357346,ENG
12638,3697357346,MRKT
12639,3694112469,ENG
12640,3694112469,IT
12641,3694113388,ENG
12642,3694113419,RSCH
12643,3694113419,ANLS
12644,3694113419,IT
12645,3694114316,ENG
12646,3694114325,IT
12647,3694115124,ENG
12648,3694115124,IT
12649,3694117064,RSCH
12650,3694117064,ANLS
12651,3694117064,IT
12652,3694117068,IT
12653,3694117073,ADM
12654,3694118032,RSCH
12655,3694118032,ANLS
12656,3694118032,IT
12657,3694118045,IT
12658,3697357348,BD
12659,3697357348,EDU
12660,3697357348,MRKT
12661,3697357351,SALE
12662,3697357355,ENG
12663,3697357355,IT
12664,3697357361,EDU
12665,3697357362,EDU
12666,3697357362,ENG
12667,3697357362,RSCH
12668,3697357364,ENG
12669,3697357364,IT
12670,3694114313,ENG
12671,3694114313,IT
12672,3694114436,SALE
12673,3694114436,BD
12674,3694118029,HCPR
12675,3697357370,BD
12676,3697357370,EDU
12677,3697357370,ENG
12678,3697357377,MGMT
12679,3697357377,MNFC
12680,3697357378,MGMT
12681,3697357378,MNFC
12682,3697357380,ENG
12683,3697357380,IT
12684,3697357382,ENG
12685,3697357382,IT
12686,3697357388,ENG
12687,3697357388,IT
12688,3697357398,BD
12689,3697357398,ENG
12690,3697357398,MRKT
12691,3697357421,BD
12692,3697357421,EDU
12693,3697357421,HR
12694,3697357424,BD
12695,3697357424,EDU
12696,3697357424,ENG
12697,3697357427,BD
12698,3697357427,EDU
12699,3697357427,HR
12700,3697357428,STRA
12701,3697357428,ANLS
12702,3697357428,IT
12703,3697357436,BD
12704,3697357436,CNSL
12705,3697357436,EDU
12706,3697357446,PROD
12707,3697357446,SUPL
12708,3697357446,MNFC
12709,3697357448,PROD
12710,3697357448,MNFC
12711,3697357448,ENG
12712,3694118144,FIN
12713,3694118144,SALE
12714,3697357451,BD
12715,3697357451,EDU
12716,3697357451,ENG
12717,3697357453,BD
12718,3697357453,EDU
12719,3697357453,HR
12720,3697357454,MGMT
12721,3697357454,MNFC
12722,3697357465,SALE
12723,3697357469,BD
12724,3697357469,EDU
12725,3697357469,ENG
12726,3697357472,ENG
12727,3697357475,SALE
12728,3697357483,BD
12729,3697357483,EDU
12730,3697357483,HR
12731,3697357490,ENG
12732,3697357500,PRJM
12733,3697357500,IT
12734,3697357504,OTHR
12735,3697357508,FIN
12736,3697357508,SALE
12737,3697357516,MGMT
12738,3697357516,MNFC
12739,3697357518,BD
12740,3697357518,ENG
12741,3697357518,IT
12742,3697357519,BD
12743,3697357519,ENG
12744,3697357519,IT
12745,3697357529,ART
12746,3697357529,ENG
12747,3697357529,IT
12748,3694113537,SALE
12749,3694114207,OTHR
12750,3694115092,HCPR
12751,3694115248,RSCH
12752,3697357538,ART
12753,3697357538,ENG
12754,3697357538,IT
12755,3697357540,SALE
12756,3697357540,BD
12757,3697357551,SALE
12758,3697357553,ART
12759,3697357553,ENG
12760,3697357553,IT
12761,3697357555,MGMT
12762,3697357555,MNFC
12763,3697357556,MGMT
12764,3697357556,MNFC
12765,3697357560,BD
12766,3697357560,IT
12767,3697357560,SALE
12768,3697357577,OTHR
12769,3697357583,ENG
12770,3697357588,MGMT
12771,3697357588,MNFC
12772,3697357592,ENG
12773,3697357596,ENG
12774,3697357601,MGMT
12775,3697357601,MNFC
12776,3694111631,OTHR
12777,3694111631,IT
12778,3694111631,MGMT
12779,3694112468,MGMT
12780,3694112468,MNFC
12781,3694112494,ENG
12782,3694112497,ENG
12783,3694112498,ENG
12784,3694112501,ENG
12785,3694112503,ENG
12786,3694113450,ENG
12787,3694113451,ENG
12788,3694114332,MGMT
12789,3694114332,MNFC
12790,3694114363,ENG
12791,3694114365,ENG
12792,3694115123,MGMT
12793,3694115123,MNFC
12794,3694115147,ENG
12795,3694116139,ENG
12796,3694117105,ENG
12797,3694111652,SALE
12798,3694111656,SALE
12799,3694111660,SALE
12800,3694111661,SALE
12801,3694111775,MGMT
12802,3694111775,MNFC
12803,3694112492,SALE
12804,3694112493,SALE
12805,3694112496,SALE
12806,3694112504,SALE
12807,3694114356,SALE
12808,3694114360,SALE
12809,3694115136,SALE
12810,3694115140,SALE
12811,3694115144,SALE
12812,3694115148,SALE
12813,3694115149,SALE
12814,3694107962,MGMT
12815,3694107962,MNFC
12816,3694107985,SALE
12817,3694107985,BD
12818,3694108946,OTHR
12819,3694109944,HCPR
12820,3694110961,QA
12821,3694111512,SALE
12822,3694111512,BD
12823,3694111569,OTHR
12824,3694112296,MGMT
12825,3694112296,MNFC
12826,3694112305,SALE
12827,3694112305,BD
12828,3694112312,OTHR
12829,3694112400,SALE
12830,3694112400,BD
12831,3694113269,OTHR
12832,3694113272,SALE
12833,3694113272,BD
12834,3694113313,SALE
12835,3694113313,BD
