,job_id,industry_id
5560,3693071574,4
5561,3693071579,78
5562,3693071581,14
5563,3693071582,34
5564,3693071592,112
5565,3693071592,94
5566,3693071593,96
5567,3693071601,14
5568,3693071601,43
5569,3693071601,91
5570,3693071602,11
5571,3693071626,14
5572,3693071627,104
5573,3693071629,12
5574,3693071637,68
5575,3693071638,104
5576,3693071639,62
5577,3693071639,56
5578,3693071639,92
5579,3693071640,47
5580,3693071646,53
5581,3693071649,135
5582,3693071651,6
5583,3693071651,34
5584,3693071651,27
5585,3693071670,68
5586,3693071672,47
5587,3693071676,14
5588,3693071708,96
5589,3693071737,96
5590,3693071769,100
5591,3693071771,34
5592,3693071772,31
5593,3693071772,30
5594,3693071772,34
5595,3693071781,107
5596,3693071803,50
5597,3693071803,48
5598,3693071803,46
5599,3693071809,12
5600,3693071810,139
5601,3693071837,48
5602,3693071837,51
5603,3693072003,14
5604,3693072005,14
5605,3693072008,91
5606,3693072012,112
5607,3693072012,55
5608,3693072013,96
5609,3693072015,14
5610,3693072016,104
5611,3693072020,4
5612,3693072020,122
5613,3693072020,8
5614,3693072025,96
5615,3693072033,69
5616,3693072034,14
5617,3693072034,96
5618,3693072034,42
5619,3693072038,31
5620,3693072038,43
5621,3693072045,88
5622,3693072064,69
5623,3693072068,104
5624,3693072068,14
5625,3693072070,104
5626,3693072099,14
5627,3693072101,14
5628,3693072114,17
5629,3693072117,104
5630,3693072138,47
5631,3693072138,43
5632,3693072139,7
5633,3693072146,4
5634,3693072146,96
5635,3693072146,6
5636,3693072148,4
5637,3693072148,96
5638,3693072148,6
5639,3693072150,4
5640,3693072150,96
5641,3693072150,6
5642,3693072155,4
5643,3693072155,96
5644,3693072155,6
5645,3693072159,55
5646,3693072165,4
5647,3693072165,96
5648,3693072165,6
5649,3693072167,137
5650,3693072168,92
5651,3693072170,48
5652,3693072178,9
5653,3693072184,25
5654,3693072184,135
5655,3693072184,6
5656,3693072213,144
5657,3693072214,91
5658,3693072215,96
5659,3693072233,41
5660,3693072237,17
5661,3693072243,34
5662,3693072257,17
5663,3693072261,135
5664,3693072261,112
5665,3693072262,32
5666,3693072262,34
5667,3693072266,135
5668,3693072266,147
5669,3693072266,99
5670,3693072267,52
5671,3693072268,14
5672,3693072272,104
5673,3693072285,9
5674,3693072289,14
5675,3693072294,100
5676,3693072309,80
5677,3693072309,27
5678,3693072312,80
5679,3693072314,124
5680,3693072340,31
5681,3693072345,84
5682,3693072361,55
5683,3693072362,49
5684,3693072362,48
5685,3693072362,92
5686,3693072364,96
5687,3693072364,108
5688,3693072364,84
5689,3693072365,128
5690,3693072365,44
5691,3693072366,96
5692,3693072381,100
5693,3693072382,96
5694,3693072411,99
5695,3693072419,32
5696,3693072421,104
5697,3693072440,100
5698,3693072448,96
5699,3693072448,135
5700,3693072451,48
5701,3693072451,51
5702,3693072455,9
5703,3693072522,96
5704,3693072541,53
5705,3693072543,3
5706,3693072543,4
5707,3693072543,96
5708,3693072547,96
5709,3693072579,80
5710,3693072583,17
5711,3693072591,44
5712,3693072596,43
5713,3693072607,104
5714,3693072622,132
5715,3693072626,104
5716,3693073000,14
5717,3693073004,36
5718,3693073007,96
5719,3693073010,124
5720,3693073013,144
5721,3693073013,57
5722,3693073013,4
5723,3693073017,96
5724,3693073018,104
5725,3693073021,59
5726,3693073023,14
5727,3693073024,96
5728,3693073035,41
5729,3693073045,14
5730,3693073071,141
5731,3693073071,74
5732,3693073071,79
5733,3693073081,104
5734,3693073087,4
5735,3693073087,43
5736,3693073087,6
5737,3693073088,15
5738,3693073088,12
5739,3693073088,17
5740,3693073098,104
5741,3693073110,48
5742,3693073112,96
5743,3693073112,41
5744,3693073113,4
5745,3693073113,96
5746,3693073113,6
5747,3693073115,4
5748,3693073115,96
5749,3693073115,6
5750,3693073119,96
5751,3693073119,4
5752,3693073119,6
5753,3693073120,4
5754,3693073120,96
5755,3693073120,6
5756,3693073122,34
5757,3693073126,4
5758,3693073126,96
5759,3693073126,6
5760,3693073132,4
5761,3693073132,96
5762,3693073132,6
5763,3693073135,4
5764,3693073135,96
5765,3693073135,6
5766,3693073137,48
5767,3693073138,104
5768,3693073150,137
5769,3693073151,48
5770,3693073157,23
5771,3693073158,23
5772,3693073165,86
5773,3693073165,51
5774,3693073165,57
5775,3693073192,44
5776,3693073193,14
5777,3693073193,17
5778,3693073234,26
5779,3693073234,25
5780,3693073286,106
5781,3693073301,43
5782,3693073307,144
5783,3693073307,25
5784,3693073307,53
5785,3693073310,96
5786,3693073310,43
5787,3693073310,4
5788,3693073315,11
5789,3693073329,17
5790,3693073330,44
5791,3693073331,27
5792,3693073331,113
5793,3693073331,109
5794,3693073332,48
5795,3693073341,48
5796,3693073341,25
5797,3693073367,14
5798,3693073383,19
5799,3693073383,20
5800,3693073383,27
5801,3693073386,96
5802,3693073393,104
5803,3693073414,41
5804,3693073414,43
5805,3693073419,124
5806,3693073422,7
5807,3693073422,3
5808,3693073422,4
5809,3693073425,104
5810,3693073432,104
5811,3693073439,100
5812,3693073444,28
5813,3693073448,139
5814,3693073450,138
5815,3693073452,47
5816,3693073453,4
5817,3693073453,91
5818,3693073453,43
5819,3693073454,137
5820,3693073456,47
5821,3693073458,135
5822,3693073469,118
5823,3693073487,28
5824,3693073561,14
5825,3693073585,9
5826,3693073585,10
5827,3693073585,120
5828,3693073589,104
5829,3693073590,90
5830,3693073612,47
5831,3693073613,44
5832,3693073616,96
5833,3693073619,100
5834,3693073626,19
5835,3693073627,104
5836,3693073631,15
5837,3693073635,137
5838,3693073636,80
5839,3693073642,14
5840,3693073642,42
5841,3693073642,96
5842,3693073644,23
5843,3693074003,48
5844,3693074006,27
5845,3693074008,4
5846,3693074008,96
5847,3693074008,6
5848,3693074012,139
5849,3693074015,4
5850,3693074015,96
5851,3693074015,6
5852,3693074020,4
5853,3693074020,96
5854,3693074020,6
5855,3693074021,4
5856,3693074021,96
5857,3693074021,6
5858,3693074026,4
5859,3693074026,96
5860,3693074026,6
5861,3693074031,4
5862,3693074031,96
5863,3693074031,6
5864,3693074032,4
5865,3693074032,96
5866,3693074032,6
5867,3693074034,4
5868,3693074034,96
5869,3693074034,6
5870,3693074035,4
5871,3693074035,96
5872,3693074035,6
5873,3693074045,96
5874,3693074046,14
5875,3693074049,27
5876,3693074050,67
5877,3693074052,118
5878,3693074059,23
5879,3693074115,104
5880,3693074117,69
5881,3693074120,14
5882,3693074143,96
5883,3693074144,27
5884,3693074159,48
5885,3693074159,49
5886,3693074159,51
5887,3693074174,96
5888,3693074184,14
5889,3693074184,96
5890,3693074204,4
5891,3693074219,96
5892,3693074224,14
5893,3693074227,104
5894,3693074228,41
5895,3693074255,23
5896,3693074255,34
5897,3693074255,25
5898,3693074256,41
5899,3693074256,4
5900,3693074259,59
5901,3693074259,112
5902,3693074259,135
5903,3693074264,124
5904,3693074264,50
5905,3693074264,48
5906,3693074270,44
5907,3693074271,96
5908,3693074271,108
5909,3693074271,84
5910,3693074274,6
5911,3693074278,14
5912,3693074291,14
5913,3693074295,5
5914,3693074298,44
5915,3693074317,28
5916,3693074324,104
5917,3693074332,14
5918,3693074335,70
5919,3693074345,14
5920,3693074354,55
5921,3693074365,104
5922,3693074382,104
5923,3693074419,12
5924,3693074432,68
5925,3693074442,96
5926,3693074444,43
5927,3693074454,100
5928,3693074454,90
5929,3693074456,96
5930,3693074468,9
5931,3693074480,96
5932,3693074485,104
5933,3693074488,34
5934,3693074508,10
5935,3693074545,17
5936,3693075016,9
5937,3693075025,27
5938,3693075025,25
5939,3693075035,147
5940,3693075035,135
5941,3693075040,135
5942,3693075040,12
5943,3693075040,15
5944,3693075047,104
5945,3693075073,44
5946,3693075084,96
5947,3693075097,14
5948,3693075099,53
5949,3693075107,96
5950,3693075112,104
5951,3693075140,137
5952,3693075152,24
5953,3693075152,25
5954,3693075152,96
5955,3693075166,44
5956,3693075169,96
5957,3693075169,108
5958,3693075169,84
5959,3693075179,7
5960,3693075185,68
5961,3693075190,10
5962,3693075190,73
5963,3693075190,75
5964,3693075206,71
5965,3693075206,1
5966,3693075210,50
5967,3693075211,106
5968,3693075227,53
5969,3693075229,104
5970,3693075230,104
5971,3693075236,23
5972,3693075236,112
5973,3693075246,15
5974,3693075246,12
5975,3693075246,23
5976,3693075249,28
5977,3693075252,33
5978,3693075261,96
5979,3693075261,49
5980,3693075261,112
5981,3693075267,96
5982,3693075270,104
5983,3693075273,44
5984,3693075273,122
5985,3693075281,59
5986,3693075281,57
5987,3693075281,96
5988,3693075284,96
5989,3693075284,148
5990,3693075284,98
5991,3693075290,17
5992,3693075323,104
5993,3693075357,98
5994,3693075379,32
5995,3693075382,133
5996,3693075382,49
5997,3693075382,48
5998,3693075383,50
5999,3693075396,145
6000,3693075396,112
6001,3693075402,30
6002,3693075404,43
6003,3693075405,27
6004,3693075408,19
6005,3693075425,96
6006,3693075444,9
6007,3693075447,3238
6008,3693075449,41
6009,3693075449,43
6010,3693075453,112
6011,3693075453,62
6012,3693075453,54
6013,3693075460,104
6014,3693075463,104
6015,3693075474,147
6016,3693075474,112
6017,3693075481,23
6018,3693075483,4
6019,3693075487,31
6020,3693075487,32
6021,3693075487,104
6022,3693076005,96
6023,3693076005,52
6024,3693573636,80
6025,3693576985,96
6026,3693576985,137
6027,3693576985,75
6028,3693577846,96
6029,3693579523,104
6030,3693579942,45
6031,3693580156,100
6032,3693580642,19
6033,3693580643,19
6034,3693580704,25
6035,3693580716,53
6036,3693580717,50
6037,3693580722,33
6038,3693580731,27
6039,3693580732,27
6040,3693580734,27
6041,3693580735,27
6042,3693580737,27
6043,3693580738,27
6044,3693580739,27
6045,3693580740,27
6046,3693580745,75
6047,3693580746,75
6048,3693580747,54
6049,3693580759,12
6050,3693580759,14
6051,3693580759,17
6052,3693580770,22
6053,3693580770,27
6054,3693580770,34
6055,3693580775,51
6056,3693580778,24
6057,3693580778,112
6058,3693580778,96
6059,3693580780,96
6060,3693580793,14
6061,3693580799,27
6062,3693580801,14
6063,3693580807,43
6064,3693580811,3190
6065,3693580819,94
6066,3693580819,31
6067,3693580819,30
6068,3693580834,75
6069,3693580843,116
6070,3693580844,68
6071,3693580850,104
6072,3693580851,104
6073,3693580852,104
6074,3693580860,27
6075,3693580867,27
6076,3693580892,54
6077,3693580892,135
6078,3693580892,70
6079,3693580909,87
6080,3693580911,87
6081,3693580912,87
6082,3693580918,87
6083,3693580919,87
6084,3693580923,34
6085,3693580926,1481
6086,3693580946,26
6087,3693580952,33
6088,3693580972,47
6089,3693580972,43
6090,3693580972,11
6091,3693580975,47
6092,3693580975,43
6093,3693580975,11
6094,3693580976,59
6095,3693580984,104
6096,3693580984,14
6097,3693580985,49
6098,3693580991,80
6099,3693580996,110
6100,3693580996,31
6101,3693580996,30
6102,3693580998,104
6103,3693581398,75
6104,3693580910,87
6105,3693581555,19
6106,3693581614,53
6107,3693581615,53
6108,3693581616,53
6109,3693581623,27
6110,3693581624,43
6111,3693581627,27
6112,3693581628,27
6113,3693581630,12
6114,3693581633,75
6115,3693581634,54
6116,3693581635,75
6117,3693581640,17
6118,3693581640,14
6119,3693581641,12
6120,3693581641,14
6121,3693581641,17
6122,3693581644,75
6123,3693581659,96
6124,3693581680,43
6125,3693581681,14
6126,3693581683,9
6127,3693581685,14
6128,3693581687,43
6129,3693581704,14
6130,3693581708,75
6131,3693581711,55
6132,3693581726,116
6133,3693581728,14
6134,3693581729,116
6135,3693581730,68
6136,3693581732,14
6137,3693581742,27
6138,3693581751,43
6139,3693581751,42
6140,3693581751,46
6141,3693581782,7
6142,3693581796,27
6143,3693581797,87
6144,3693581798,27
6145,3693581799,139
6146,3693581803,27
6147,3693581804,27
6148,3693581808,48
6149,3693581809,104
6150,3693581847,14
6151,3693581852,47
6152,3693581852,43
6153,3693581852,11
6154,3693581854,49
6155,3693581855,57
6156,3693581861,49
6157,3693581866,49
6158,3693581869,104
6159,3693581871,104
6160,3693581879,57
6161,3693581884,41
6162,3693581884,43
6163,3693581884,44
6164,3693581892,53
6165,3693581897,42
6166,3693581903,13
6167,3693581924,27
6168,3693581926,41
6169,3693581926,43
6170,3693581927,96
6171,3693581936,19
6172,3693581940,135
6173,3693581943,96
6174,3419060873,4
6175,3693581944,51
6176,3693581946,41
6177,3693581947,80
6178,3693581950,104
6179,3693581951,4
6180,3693581951,91
6181,3693581951,28
6182,3693581952,96
6183,3693581952,135
6184,3693581953,10
6185,3693581954,92
6186,3693581956,92
6187,3693581957,47
6188,3693581959,14
6189,3693581968,25
6190,3693581968,27
6191,3693581968,20
6192,3693581985,25
6193,3693581985,27
6194,3693581985,20
6195,3693581986,25
6196,3693581986,27
6197,3693581986,20
6198,3693581987,50
6199,3693581987,48
6200,3693581987,51
6201,3693581988,146
6202,3693581995,6
6203,3693581998,4
6204,3693582641,4
6205,3693582645,27
6206,3693582646,27
6207,3693582649,27
6208,3693582650,27
6209,3693582651,27
6210,3693582655,75
6211,3693582657,112
6212,3693582662,75
6213,3693582667,104
6214,3693582677,12
6215,3693582677,14
6216,3693582677,17
6217,3693582685,22
6218,3693582685,27
6219,3693582685,34
6220,3693582691,24
6221,3693582691,112
6222,3693582691,96
6223,3693582696,19
6224,3693582696,25
6225,3693582696,27
6226,3693582703,14
6227,3693582704,14
6228,3693582705,14
6229,3693582706,14
6230,3693582707,14
6231,3693582709,14
6232,3693582717,96
6233,3693582733,75
6234,3693582734,75
6235,3693582737,14
6236,3693582749,116
6237,3693582754,14
6238,3693582772,43
6239,3693582772,42
6240,3693582772,46
6241,3693582784,27
6242,3693582825,87
6243,3693582826,87
6244,3693582827,87
6245,3693582828,87
6246,3693582833,48
6247,3693582835,44
6248,3693582839,87
6249,3693582849,4
6250,3693582882,59
6251,3693582883,17
6252,3693582884,47
6253,3693582884,43
6254,3693582884,11
6255,3693582896,27
6256,3693582916,48
6257,3693582922,47
6258,3693582923,139
6259,3693582931,96
6260,3693582938,125
6261,3693582943,25
6262,3693582948,4
6263,3693582948,91
6264,3693582948,28
6265,3693582950,47
6266,3693582956,12
6267,3693582956,15
6268,3693582956,70
6269,3693582966,63
6270,3693582968,135
6271,3693582980,14
6272,3693582980,15
6273,3693582985,25
6274,3693582985,27
6275,3693582985,20
6276,3693582986,80
6277,3693582987,80
6278,3693582998,14
6279,3693583403,59
6280,3693583506,53
6281,3693583513,118
6282,3693583517,27
6283,3693583521,28
6284,3693583521,36
6285,3693583522,28
6286,3693583522,36
6287,3693583523,28
6288,3693583523,36
6289,3693583531,17
6290,3693583531,14
6291,3693583534,24
6292,3693583534,10
6293,3693583534,128
6294,3693583538,12
6295,3693583538,15
6296,3693583538,70
6297,3693583548,22
6298,3693583548,27
6299,3693583548,34
6300,3693583576,27
6301,3693583606,43
6302,3693583614,14
6303,3693583624,14
6304,3693583632,27
6305,3693583633,27
6306,3693583647,27
6307,3693583655,54
6308,3693583655,135
6309,3693583655,70
6310,3693583656,54
6311,3693583656,135
6312,3693583656,70
6313,3693583686,87
6314,3693583691,4
6315,3693583692,48
6316,3693583693,27
6317,3693583694,116
6318,3693583695,116
6319,3693583699,116
6320,3693583706,133
6321,3693583730,47
6322,3693583730,43
6323,3693583730,11
6324,3693583732,47
6325,3693583732,43
6326,3693583732,11
6327,3693583733,47
6328,3693583733,43
6329,3693583733,11
6330,3693583735,47
6331,3693583735,43
6332,3693583735,11
6333,3693583737,57
6334,3693583739,112
6335,3693583742,47
6336,3693583742,43
6337,3693583742,11
6338,3693583745,25
6339,3693583770,15
6340,3693583771,57
6341,3693583782,96
6342,3693583786,110
6343,3693583786,28
6344,3693583786,40
6345,3693583790,25
6346,3693583801,92
6347,3693583802,92
6348,3693583811,92
6349,3693583824,42
6350,3693583829,50
6351,3693583831,27
6352,3693583832,70
6353,3693583835,96
6354,3693583836,104
6355,3693583839,25
6356,3693583839,27
6357,3693583839,20
6358,3693583842,96
6359,3693583847,92
6360,3693583853,14
6361,3693583871,96
6362,3693583872,84
6363,3693583872,44
6364,3693583872,96
6365,3693583893,100
6366,3693583893,139
6367,3693583896,43
6368,3693583898,51
6369,3693583914,43
6370,3693583914,11
6371,3693583919,8
6372,3693583923,86
6373,3693583943,9
6374,3693583948,3
6375,3693583948,4
6376,3693583948,96
6377,3693583950,142
6378,3693583953,4
6379,3693583963,57
6380,3693583972,17
6381,3693583972,24
6382,3693583972,4
6383,3693583975,3202
6384,3693583980,96
6385,3693583981,3202
6386,3693583982,70
6387,3693583982,100
6388,3693583982,98
6389,3693583986,3202
6390,3693583988,3202
6391,3693583989,27
6392,3693583990,9
6393,3693584360,19
6394,3693584429,53
6395,3693584435,96
6396,3693584438,53
6397,3693584445,27
6398,3693584448,27
6399,3693584449,27
6400,3693584451,27
6401,3693584452,27
6402,3693584453,12
6403,3693584455,28
6404,3693584455,36
6405,3693584462,75
6406,3693584470,12
6407,3693584470,14
6408,3693584470,17
6409,3693584472,12
6410,3693584472,14
6411,3693584472,17
6412,3693584474,75
6413,3693584481,18
6414,3693584481,25
6415,3693584490,22
6416,3693584490,27
6417,3693584490,34
6418,3693584492,48
6419,3693584492,43
6420,3693584492,44
6421,3693584493,48
6422,3693584493,43
6423,3693584493,44
6424,3693584505,22
6425,3693584505,27
6426,3693584505,34
6427,3693584511,104
6428,3693584513,43
6429,3693584514,14
6430,3693584517,14
6431,3693584538,10
6432,3693584541,116
6433,3693584542,68
6434,3693584551,27
6435,3693584568,96
6436,3693584579,27
6437,3693584592,27
6438,3693584608,87
6439,3693584609,87
6440,3693584610,87
6441,3693584614,48
6442,3693584617,14
6443,3693584621,87
6444,3693584624,3219
6445,3693584625,19
6446,3693584628,25
6447,3693584628,34
6448,3693584628,27
6449,3693584634,14
6450,3693584648,27
6451,3693584662,96
6452,3693584673,32
6453,3693584674,47
6454,3693584674,43
6455,3693584674,11
6456,3693584676,47
6457,3693584676,43
6458,3693584676,11
6459,3693584677,57
6460,3693584682,14
6461,3693584686,27
6462,3693584688,96
6463,3693584692,104
6464,3693584693,104
6465,3693584695,104
6466,3693584696,43
6467,3693584696,42
6468,3693584696,46
6469,3693584701,104
6470,3693584706,104
6471,3693584707,20
6472,3693584708,14
6473,3693584712,96
6474,3693584721,96
6475,3693584726,17
6476,3693584729,9
6477,3693584736,96
6478,3693584746,11
6479,3693584746,41
6480,3693584746,43
6481,3693584749,104
6482,3693584750,104
6483,3693584752,48
6484,3693584754,146
6485,3693584754,87
6486,3693584758,25
6487,3693584758,135
6488,3693584762,47
6489,3693584769,8
6490,3693584771,25
6491,3693584771,27
6492,3693584771,20
6493,3693584773,25
6494,3693584773,27
6495,3693584773,20
6496,3693584775,25
6497,3693584775,27
6498,3693584775,20
6499,3693584776,96
6500,3693584777,25
6501,3693584777,27
6502,3693584777,20
6503,3693584783,104
6504,3693584786,41
6505,3693584793,25
6506,3693584793,27
6507,3693584793,20
6508,3693584794,25
6509,3693584794,27
6510,3693584794,20
6511,3693584795,25
6512,3693584795,27
6513,3693584795,20
6514,3693584798,96
6515,3693584802,51
6516,3693584825,43
6517,3693584836,43
6518,3693584836,6
6519,3693584839,3
6520,3693584839,4
6521,3693584839,96
6522,3693584840,110
6523,3693584842,96
6524,3693584846,42
6525,3693584851,3237
6526,3693584867,86
6527,3693584868,9
6528,3693584874,4
6529,3693584874,11
6530,3693584874,96
6531,3693584884,132
6532,3693584894,43
6533,3693584895,96
6534,3693584897,96
6535,3693584901,96
6536,3693584902,47
6537,3693584903,4
6538,3693584904,14
6539,3693584906,43
6540,3693584913,104
6541,3693584918,30
6542,3693584923,6
6543,3693584928,96
6544,3693584935,96
6545,3693584936,124
6546,3693584936,91
6547,3693584938,104
6548,3693584939,3202
6549,3693584956,14
6550,3693584971,44
6551,3693584986,27
6552,3693584991,34
6553,3693585393,53
6554,3693585403,4
6555,3693585405,43
6556,3693585411,27
6557,3693585412,118
6558,3693585414,27
6559,3693585415,27
6560,3693585416,27
6561,3693585417,27
6562,3693585426,75
6563,3693585428,75
6564,3693585436,12
6565,3693585436,14
6566,3693585436,17
6567,3693585439,22
6568,3693585439,27
6569,3693585439,34
6570,3693585440,22
6571,3693585440,27
6572,3693585440,34
6573,3693585441,22
6574,3693585441,27
6575,3693585441,34
6576,3693585455,19
6577,3693585455,25
6578,3693585455,27
6579,3693585456,19
6580,3693585456,25
6581,3693585456,27
6582,3693585473,43
6583,3693585505,116
6584,3693585511,27
6585,3693585515,48
6586,3693585524,27
6587,3693585525,27
6588,3693585536,27
6589,3693585546,27
6590,3693585578,27
6591,3693585582,27
6592,3693585585,87
6593,3693585586,87
6594,3693585587,92
6595,3693585587,87
6596,3693585588,87
6597,3693585593,116
6598,3693585596,17
6599,3693585602,43
6600,3693585609,27
6601,3693585611,42
6602,3693585623,144
6603,3693585623,132
6604,3693585623,110
6605,3693585628,47
6606,3693585628,43
6607,3693585628,11
6608,3693585629,47
6609,3693585629,43
6610,3693585629,11
6611,3693585630,47
6612,3693585630,43
6613,3693585630,11
6614,3693585641,104
6615,3693585646,49
6616,3693585649,52
6617,3693585649,135
6618,3693585655,147
6619,3693585655,116
6620,3693585655,135
6621,3693585660,14
6622,3693585668,96
6623,3693585671,139
6624,3693585674,25
6625,3693585680,96
6626,3693585683,47
6627,3693585688,92
6628,3693585694,57
6629,3693585702,92
6630,3693585710,48
6631,3693585714,42
6632,3693585716,104
6633,3693585724,96
6634,3693585727,25
6635,3693585727,27
6636,3693585727,20
6637,3693585731,57
6638,3693585737,14
6639,3693585737,42
6640,3693585744,92
6641,3693585745,47
6642,3693585747,96
6643,3693585752,9
6644,3693585760,9
6645,3693585775,135
6646,3693585785,14
6647,3693585788,14
6648,3693585788,70
6649,3693585788,12
6650,3693585791,43
6651,3693585793,1
6652,3693585793,112
6653,3693585801,82
6654,3693585811,68
6655,3693585811,138
6656,3693585811,116
6657,3693585813,86
6658,3693585827,100
6659,3693585834,146
6660,3693585840,104
6661,3693585842,48
6662,3693585846,43
6663,3693585847,43
6664,3693585848,43
6665,3693585849,43
6666,3693585851,43
6667,3693585851,44
6668,3693585853,30
6669,3693585855,4
6670,3693585859,146
6671,3693585862,56
6672,3693585862,144
6673,3693585864,6
6674,3693585868,147
6675,3693585868,53
6676,3693585868,112
6677,3693585869,3202
6678,3693585871,3202
6679,3693585872,14
6680,3693585874,3202
6681,3693585875,3202
6682,3693585877,104
6683,3693585903,55
6684,3693585918,17
6685,3693585921,96
6686,3693585927,104
6687,3693585936,96
6688,3693585936,104
6689,3693585936,4
6690,3693585940,3
6691,3693585941,3
6692,3693585942,3
6693,3693585946,3
6694,3693585947,3
6695,3693585954,80
6696,3693585961,56
6697,3693585972,43
6698,3693586371,53
6699,3693586385,27
6700,3693586386,27
6701,3693586388,27
6702,3693586391,27
6703,3693586402,54
6704,3693586403,54
6705,3693586411,17
6706,3693586411,14
6707,3693586412,12
6708,3693586412,14
6709,3693586412,17
6710,3693586415,42
6711,3693586420,22
6712,3693586420,27
6713,3693586420,34
6714,3693586423,51
6715,3693586428,24
6716,3693586428,112
6717,3693586428,96
6718,3693586434,19
6719,3693586434,25
6720,3693586434,27
6721,3693586458,75
6722,3693586463,75
6723,3693586464,75
6724,3693586469,43
6725,3693586475,8
6726,3693586481,68
6727,3693586482,68
6728,3693586488,104
6729,3693586490,14
6730,3693586511,6
6731,3693586511,4
6732,3693586511,96
6733,3693586512,27
6734,3693586544,41
6735,3693586554,51
6736,3693586556,87
6737,3693586557,87
6738,3693586558,87
6739,3693586562,87
6740,3693586563,48
6741,3693586564,27
6742,3693586565,87
6743,3693586566,139
6744,3693586570,1481
6745,3693586581,57
6746,3693586589,3
6747,3693586589,4
6748,3693586591,14
6749,3693586595,27
6750,3693586602,47
6751,3693586602,43
6752,3693586602,11
6753,3693586603,47
6754,3693586603,43
6755,3693586603,11
6756,3693586604,59
6757,3693586605,47
6758,3693586605,43
6759,3693586605,11
6760,3693586606,47
6761,3693586606,43
6762,3693586606,11
6763,3693586607,96
6764,3693586618,104
6765,3693586619,104
6766,3693586623,104
6767,3693586625,104
6768,3693586627,104
6769,3693586630,104
6770,3693586633,14
6771,3693586634,14
6772,3693586635,49
6773,3693586643,96
6774,3693586645,96
6775,3693586649,41
6776,3693586656,25
6777,3693586657,25
6778,3693586659,25
6779,3693586686,92
6780,3693586687,104
6781,3693586693,92
6782,3693586694,14
6783,3693586696,104
6784,3693586702,25
6785,3693586702,27
6786,3693586702,20
6787,3693586703,25
6788,3693586703,27
6789,3693586703,20
6790,3693586705,25
6791,3693586705,27
6792,3693586705,20
6793,3693586706,25
6794,3693586706,27
6795,3693586706,20
6796,3693586709,96
6797,3693586712,96
6798,3693586723,146
6799,3693586748,70
6800,3693586750,100
6801,3693586750,139
6802,3693586755,3241
6803,3693586757,14
6804,3693586763,3241
6805,3693586771,100
6806,3693586773,14
6807,3693586778,41
6808,3693586781,86
6809,3693586783,3189
6810,3693586785,96
6811,3693586792,100
6812,3693586796,75
6813,3693586801,139
6814,3693586811,92
6815,3693586812,1
6816,3693586812,96
6817,3693586816,19
6818,3693586816,27
6819,3693586818,146
6820,3693586823,51
6821,3693586824,19
6822,3693586830,43
6823,3693586834,4
6824,3693586837,17
6825,3693586843,57
6826,3693586854,3202
6827,3693586855,3202
6828,3693586867,31
6829,3693586869,51
6830,3693586873,56
6831,3693586874,68
6832,3693586876,112
6833,3693586876,53
6834,3693586882,13
6835,3693586883,144
6836,3693586898,143
6837,3693586911,96
6838,3693586918,3
6839,3693586919,3
6840,3693586920,3
6841,3693586923,139
6842,3693586926,3
6843,3693586927,3
6844,3693586931,41
6845,3693586931,43
6846,3693586931,44
6847,3693586943,84
6848,3693586952,46
6849,3693586952,43
6850,3693586952,68
6851,3693586956,47
6852,3693586957,17
6853,3693586957,24
6854,3693586957,4
6855,3693586963,56
6856,3693586976,8
6857,3693586977,8
6858,3693586979,8
6859,3693586980,104
6860,3693586984,8
6861,3693586985,8
6862,3693586986,8
6863,3693586987,8
6864,3693586988,8
6865,3693586989,8
6866,3693586992,8
6867,3693586997,96
6868,3693586998,8
6869,3693586999,8
6870,3693587032,43
6871,3693587073,25
6872,3693587086,43
6873,3693587087,14
6874,3693587087,15
6875,3693587087,17
6876,3693587090,27
6877,3693587092,27
6878,3693587094,27
6879,3693587095,27
6880,3693587102,75
6881,3693587110,18
6882,3693587117,12
6883,3693587117,15
6884,3693587117,70
6885,3693587120,22
6886,3693587120,27
6887,3693587120,34
6888,3693587123,48
6889,3693587123,43
6890,3693587123,44
6891,3693587126,51
6892,3693587130,24
6893,3693587130,112
6894,3693587130,96
6895,3693587136,14
6896,3693587152,80
6897,3693587155,14
6898,3693587158,8
6899,3693587159,14
6900,3693587168,116
6901,3693587180,14
6902,3693587183,27
6903,3693587190,43
6904,3693587190,42
6905,3693587190,46
6906,3693587200,27
6907,3693587210,54
6908,3693587210,135
6909,3693587210,70
6910,3693587233,27
6911,3693587242,87
6912,3693587243,87
6913,3693587247,87
6914,3693587248,48
6915,3693587249,48
6916,3693587253,87
6917,3693587258,14
6918,3693587263,17
6919,3693587289,14
6920,3693587292,47
6921,3693587292,43
6922,3693587292,11
6923,3693587298,47
6924,3693587298,43
6925,3693587298,11
6926,3693587300,47
6927,3693587300,43
6928,3693587300,11
6929,3693587304,49
6930,3693587305,27
6931,3693587308,14
6932,3693587315,27
6933,3693587316,14
6934,3693587326,57
6935,3693587334,96
6936,3693587336,42
6937,3693587337,96
6938,3693587339,104
6939,3693587340,34
6940,3693587342,124
6941,3693587342,14
6942,3693587344,25
6943,3693587347,25
6944,3693587367,96
6945,3693587368,96
6946,3693587374,135
6947,3693587377,135
6948,3693587381,92
6949,3693587383,8
6950,3693587384,47
6951,3693587384,118
6952,3693587384,96
6953,3693587387,4
6954,3693587388,27
6955,3693587390,96
6956,3693587394,92
